id,status,title,url,start_at,end_at,going,eventType,venue,city,address,postalCode,lat,lng,host1,host2,host3,host4,host5,topic1,topic2,topic3,topic4,topic5,description
291432289,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/291432289,2023-03-08T18:30Z,2023-03-08T20:30Z,72,ONLINE,Online event,,,,-8.521147,179.1962,Laís Carvalho,,,,,Linux,JavaScript,Python,Open Source,Software Development,"Nicolas Laurance: **Money, Money, Money !**

In this talk, Nicolas will discuss the various way money can be represented in the python world. We'll go through the various numerical types, the database representation, the diplay to users, discussing various techniques and currencies. This talk is intended to be as much a relaxing entertainment as educational on the matter of representing money on your applications, it is beginner friendly.
Mini bio: Nicolas started coding in python with version 1.4 and has over 20 years of experience in various fields, including financial institutions, trading companies, and online payment management.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
292320033,PAST,Pycon Limerick 2023,https://www.meetup.com/pythonireland/events/292320033,2023-03-25T09:00Z,2023-03-25T17:00Z,12,PHYSICAL,Limerick Strand Hotel,Limerick,Ennis Road,V94 03F2,52.666332,-8.632558,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Pycon Limerick is back!

Join us for a nice selection of talks in our favourite regional event.

You won't need to chose if you prefer a talk about python testing, security, home automation or managing your open source community, you can have them all in one place.

Schedule published, and tickets available on [https://python.ie/](https://python.ie/)

Note this is an in-person event, and you need to get a cheap ticket."
292116750,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/292116750,2023-04-12T18:30+01:00,2023-04-12T20:30+01:00,88,PHYSICAL,Workday - Dublin,Dublin 7,Church Street,D07 W310,53.347855,-6.274979,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,Algorithmic Trading,"**Shekhar Koirala : Trading Algorithms with Pandas and Numpy**

The talk will focus on the technical analysis using numpy, and overall automated pipelines using prefect, involved in algorithmic trading. We will discuss methods for implementing maintainable algorithmic strategies at scale and observe their success or failure. Join us to learn more about algorithmic trading and how you can test your luck in a simulated environment.By the end of this talk, attendees will have the opportunity to test their trading strategies in a simulated environment and gain valuable insights into the world of algorithmic trading.

Assumptions:
This talk assumes a basic understanding of the Data Analysis pipeline and how trading works. While the main target audience is data scientists/engineers and developers interested in algorithmic Trading. Anyone with hands-on experience in Pandas, and Numpy would be able to understand the key concepts.

Shekhar is a Machine learning Engineer at Identv LLC, volunteer at EuroPython and OMSCS student at Georgia Tech.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
289072445,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/289072445,2023-05-10T18:30+01:00,2023-05-10T20:30+01:00,97,PHYSICAL,Pinterest Europe Ltd,Dublin 1,North Wall Quay,D01 V4A3,53.34777,-6.233729,Nicolas Laurance,,,,,Artificial Intelligence,Python,Open Source,Software Development,,"**Luca Lodi: Running a ChatGPT-like open source Language Model**

This talk covers the story of a python user trying out one of these new open source models ""like ChatGPT"" (cause it is cool!).
The magic of Python and hugging face's model hub promised to make this a 4-liner easy project.
But he was stuck with a tiny laptop's GPU. Will it run ?

Join us to learn more about how to run pretrained models from hugging face, and the lessons learned when they don't fit in the GPU's VRAM.
Some concepts about the underlying pytorch, CUDA, and transformers LLM will be gently introduced, as they were discovered, from the lenses of a python programmer just trying to make it work.

(No) Assumptions:
\- This talk is for everyone with some degree of hands\-on python experience\. It is NOT a talk about machine learning\, chat GPT\, nor models\.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
292989512,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/292989512,2023-06-14T18:30+01:00,2023-06-14T20:30+01:00,94,PHYSICAL,Workday - Dublin,Dublin 7,Church Street,D07 W310,53.347855,-6.274979,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"**Nafiul Islam**: ""Unexpected Python""

Python is a language we love, but sometimes, it can behave in unexpected way. In this talk, we will go through a few examples of how Python doesn't work the way we expect it to, and how we can avoid some common mistakes.

Nafiul Islam is a Software Engineer, Speaker and Author. With more than a decade of development experience, Nafiul loves talking about developer experience and how to make it better. Nafiul currently works at Sonar as the Developer Advocate for Python.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
293366582,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/293366582,2023-06-14T18:30+01:00,2023-06-14T20:30+01:00,2,ONLINE,Online event,,,,-8.521147,179.1962,Laís Carvalho,Kevin O'Brien,,,,Linux,JavaScript,Python,Open Source,Software Development,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
293800710,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/293800710,2023-06-14T18:30+01:00,2023-06-14T20:30+01:00,1,ONLINE,Online event,,,,-8.521147,179.1962,Nicolas Laurance,,,,,Linux,JavaScript,Python,Open Source,Software Development,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
293173624,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/293173624,2023-07-12T18:30+01:00,2023-07-12T20:30+01:00,116,PHYSICAL,Workday - Dublin,Dublin 7,Church Street,D07 W310,53.347855,-6.274979,Nicolas Laurance,,,,,Amazon Web Services,Cloud Computing,Linux,Python,Open Source,"Pavlo Tishkin: ""Python in the cloud""

In this talk we will explore running Python code as AWS Lambda functions, look at improving deployment experience through Terraform, expand functionality through use of other AWS services and consider security implications of using cloud infrastructure.

Pavlo is a cybersecurity professional with a development background, he has been writing code for most of his career, evolving from C# and Java to Python over time. Even though security field doesn’t require as much coding skills, there is still plenty of scripting that needs to be done and Python is an invaluable tool that helps address most of the day-to-day challenges.
Outside of work he likes to keep his skills sharp by solving coding puzzles, CTFs and also travelling and sailing around new shores.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
294714966,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/294714966,2023-07-12T18:30+01:00,2023-07-12T20:30+01:00,1,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,Linux,JavaScript,Python,Open Source,Software Development,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
294714969,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/294714969,2023-07-12T18:30+01:00,2023-07-12T20:30+01:00,1,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
293173628,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/293173628,2023-08-09T18:30+01:00,2023-08-09T20:30+01:00,65,PHYSICAL,The Boar's Head,Dublin,149 Capel Street,,53.347363,-6.268539,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"In the middle of summer, it is typically very quiet, so this time we'll do a social meetup, no talks planned.
You're still very welcome to join us for a chat

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
294718460,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/294718460,2023-08-09T18:30+01:00,2023-08-09T20:30+01:00,1,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
295345672,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/295345672,2023-09-13T18:30+01:00,2023-09-13T20:30+01:00,2,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Join us for our monthly event.

Details to be announced closer to the date.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
296598759,PAST,Python Ireland's October 2023 Meetup,https://www.meetup.com/pythonireland/events/296598759,2023-10-11T18:31+01:00,2023-10-11T20:31+01:00,47,PHYSICAL,Xtremepush,Dublin 6,34-37 Clarendon Street,D02 DE61,53.341217,-6.262337,Nicolas Laurance,,,,,Science Technology Engineering Math,Python,Computer Programming,Open Source,Software Development,"**Rafael Sadykov**: ""Formal verification for bug hunting""
===================================================

Formal verification plays a crucial role in ensuring the correctness and reliability of software systems. In this talk, we will dive into the exciting world of theorem proving and explore how formal verification techniques can be used for finding bugs in Python code. We will discuss the fundamentals of theorem proving, its applications in software engineering. We take a closer look at the Python theorem prover ecosystem, including state-of-the-art libraries and frameworks, and showcase practical examples of theorem proving in action. Whether you are a beginner or an experienced Python developer, this talk will provide valuable insights into using formal verification for Python and enhancing the quality of your software.

Target Audience:
This talk is suitable for Python developers and enthusiasts who are interested in exploring the field of formal verification and the applications of theorem proving in software engineering. Prior knowledge of formal methods or theorem proving is not required.

Mathematician and Software Engineer, skilled in C++, Python, and formal verification. Passionate about technology and mathematics, eager to explore innovative solutions.
Ready to collaborate and learn from fellow enthusiasts at meetups to drive progress in the evolving tech landscape."
297086735,PAST,Pycon Ireland 2023 Volunteers briefing,https://www.meetup.com/pythonireland/events/297086735,2023-11-08T19:00Z,2023-11-08T20:00Z,17,PHYSICAL,,,,,,,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"This online meeting is to talk about the roles we need fulfilled to run Pycon Ireland. In short we need help registering the delegates at the front door, checking people are wearing their badge to enter conference zone, session chairs to introduce and assist the speakers...

please check [https://python.ie/pycon-2023/](https://python.ie/pycon-2023/) to know more about the event.

Pycon Ireland, being a community event require all delegates, organisers, speakers and volunteers to have a valid ticket, please follow the link above to get yours.

To join the video meeting, click this link: [https://meet.google.com/wku-wiqf-kun](https://meet.google.com/wku-wiqf-kun)"
297007565,PAST,Pycon Ireland 2023,https://www.meetup.com/pythonireland/events/297007565,2023-11-11T08:30Z,2023-11-12T17:00Z,70,PHYSICAL,"Radisson Blu Royal Hotel, Dublin",Dublin,Golden Lane,D08 E2X5,53.340878,-6.268323,Nicolas Laurance,,,,,Machine Learning,Linux,Python,Open Source,,"We know you are all curious about [PyCon Ireland 2023](https://python.ie/pycon-2023/), we would like to invite both new joiners to the python world and old timers we haven't seen in a long a time to join us.

We are planning a **2 day, multi-track event, over Saturday and Sunday**.

[Conference tickets](https://ti.to/python-ireland/pycon-ireland-2023) grant access to all activities (check TCs) and include a breakfast and lunch. There is an evening of entertainment on the Saturday night to allow us to mix in a relaxed and fun setting.

We will present a mix of [talks and workshops](https://python.ie/pycon-2023/schedule/) of interest to a variety of backgrounds, from beginners to expert, across various and disparate fields. We will cover all aspects of python usage, from scripting, to machine learning training and web stack cloud deployments.

You are all welcome to attend and are looking forward to seeing you.

PyCon Ireland prizes its warm and friendly atmosphere and would ask you be kind enough to follow our [code of conduct](https://python.ie/pycon-2023/code-conduct/).

[https://python.ie](https://python.ie)"
296697700,PAST,The Techie Charity Quiz,https://www.meetup.com/pythonireland/events/296697700,2023-11-30T18:30Z,2023-11-30T21:00Z,4,PHYSICAL,Workday - Dublin,Dublin 7,Church Street,D07 W310,53.347855,-6.274979,Nicolas Laurance,,,,,Fundraising,Open Source,Software Development,Quiz Nights,,"## Details

🙌 We are back with our end of the year Techie Table Quiz, and this year's title (thanks to Declan) is: **Season's Geekings! The Techie Charity Quiz**
This event is **free** but **you need to register** as Workday security will require to have your names, and you tags will be ready at reception on the night of the event.
**PLEASE REGISTER VIA [https://ti.to/irishgeeks/seasons-geekings-the-techie-charity-quiz](https://ti.to/irishgeeks/seasons-geekings-the-techie-charity-quiz)**
💖 We've chosen to fundraise for

* **BUMBLEance Children's Ambulance Service**
* **Coolmine Therapeutic Community**
* **Dublin Simon Community**
* **Médecins Sans Frontières /Doctors Without Borders Ireland (MSF)**

All funds raised here will go directly to this great cause. 💶 We hope that you and your techie community can help us by donating whatever you can. Simply click the Donate button. All donations are processed securely. 💬 Help us share the event, this is a great way to show your support.
**BIG THANKS**
**🙏 Our Supporters:**

* [Workday](https://www.workday.com/en-us/pages/careers-dublin.html) for hosting & food

**💖 Hugs to the following Community Partners (in alphabetical order):**

* [Coding Grace](https://codinggrace.com/)
* [Dublin Elixir](https://www.dublinelixir.org/)
* [GameCraft](https://gamecraft.it/)
* [PyLadies Dublin](https://dublin.pyladies.com/)
* [Ruby Ireland](http://www.rubyireland.com/)

**🕰️ Schedule (\*subject to change)**

* 18:30 People arriving, settling down, have some food
* 19:00 Welcome folks, run down of rules and announce our charity (bucket)
* 19:05 Round 1
* 19:25 Round 2
* 19:45 Round 3
* 20:05 Round 4
* 20:40 Announce Winners
* 21:00 Event ends; option to go to nearby pub

# **FAQ**

**Q. I'm not on a team, can I still come along?**
Yes; we will help you find a group on the night.
**Q. How many people per team**
Up to 5 persons per team.
**Q. How much is it to participate?**
It's FREE! 🙌
**Q. How can I get involved?**
🌈 COMMUNITY ORGANISERS
Drop us an email at [irishgeeks@eventgeek.ie](http://mailto:irishgeeks@eventgeek.ie/), send along your

* Group Name
* Group Logo
* Group URL

We will add it to the banner and event page. And share with your network and get them to join us. Also, it's a chance to give yourself a month off from organising your event. Come along, kick back, enjoy and all for a good cause,
**✋ INDIVIDUAL**
We are also happy to have volunteers, if you like to help with

* Quiz questions
* Social media (we'll figure out a #-tag)
* Take pics
* Help with questions (but you can't participate in the quiz, that would be cheating. 😉)

**🏢 COMPANY**
We are looking for sponsorship

* Prizes

🥇🥈🥉 Prizes 🥉🥈🥇
If your company is interested in providing prizes, for ease and fairness, please note the following. Thanks for your understanding.

* ✅ We will only accept: Vouchers, e.g. One4All, Amazon, Apple Store, Google Play, dinner vouchers, and similar
* ❌ Please **do not donate**: Cash, bottles of wine, one big prize or hardware like a console.

👉 Why?

* Hard to distribute to teams of 4-5 people.
* If the prize is cash, they feel obligated to donate it, and we are not accepting cash donations, we prefer folks donate via idonate platform (if possible).

💖 We thank you for your contribution, and we will acknowledge prize sponsors in our social media posts, event banners and announcements on the night of the event.
**Q. Will you be collecting cash?**
We rather folks donate via [our idonate fundraising page](https://www.idonate.ie/fundraiser/IrishGeeks). ❤️"
297848607,PAST,Python Ireland Christmas time,https://www.meetup.com/pythonireland/events/297848607,2023-12-13T18:30Z,2023-12-13T21:30Z,37,PHYSICAL,"Radisson Blu Royal Hotel, Dublin",Dublin,Golden Lane,D08 E2X5,53.340878,-6.268323,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Join us for this last event of 2023.

No tech presentation this time, but ...

Memories from the recent Pycon, we received the photos !

Plans for the winter season:
\- mentoring program on tech and organisational tasks\, enrol now to learn from battle hardened developers\.
\- coaching workshop to prepare or improve your speaker skills\.
\- Find old and new friends"
299191916,PAST,February 2024 Meetup,https://www.meetup.com/pythonireland/events/299191916,2024-02-14T18:30Z,2024-02-14T20:30Z,6,PHYSICAL,The Boar's Head,Dublin,149 Capel Street,,53.347363,-6.268539,Nicolas Laurance,,,,,Linux,Python,Django,Open Source,Software Development,"Join for a few drinks to discuss python related matters.

We had a late cancellation from the venue we planned, so we must revert to a good old pub meetup.

If your company can host a technical presentation, in Dublin city center, please drop us a note to contact@python.ie

Also we are on the lookout for speakers, list of suggested subjects available on https://python.ie"
300802991,PAST,"Python Ireland May 2024, Lightning talks edition",https://www.meetup.com/pythonireland/events/300802991,2024-05-08T18:20+01:00,2024-05-08T20:20+01:00,45,PHYSICAL,AIG Ireland,Dublin,30 North Wall Quay,D01 R8H7,53.34795,-6.24161,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"Join us for an exciting meetup focused on Open Source Python development.

Whether you're a beginner or an experienced programmer, this event will cover topics such as Python web development, software development, and using Python on Linux systems.

* ""A case for Asyncio: short introduction""
* ""Manage your dependencies with pip-tools""
* ""Metaclasses in python""
* ""Patching a splitting python wheels""
* ""Excel functions developed in Python, running on your hardware""

If you have a topic you're passionate about and can't wait to share with the Python Ireland community, don't hesitate to [submit your proposal](https://docs.google.com/forms/d/e/1FAIpQLScXXM3lBjx_44ptuSrA6VBjF-7FbS7C2tLyRYaOQjZN4Zk5qw/viewform)! Lightning talks are a fantastic opportunity to connect with fellow Python enthusiasts, showcase your expertise, and inspire others.

Don't miss this opportunity to network with like-minded individuals in the Python Ireland community and enhance your programming skills.

Thanks to Expleo for helping us on this event."
301504004,PAST,Advancing Python Skills: From Education to Real-World Applications,https://www.meetup.com/pythonireland/events/301504004,2024-06-12T18:30+01:00,2024-06-12T20:30+01:00,68,PHYSICAL,MongoDB Limited,Dublin 4,Shelbourne Road,D04 C2Y6,53.331715,-6.232552,Sukanya Mandal,,,,,Python,Open Source,Software Development,,,"Welcome to Python Ireland's June meetup. We have two interesting talks this time. Look forward to meeting you.

***Talk 1:***

* **Topic:** Python education for adults
* **Description:** We will be discussing the state of python education for adult career switchers. This talk considers a survey of adult career switchers to see what methods were most successful, what educational background was associated with the best outcome, and what we can do as a community to support people wanting to pursue a career in programming.
* **Speaker:** [Mykalin Jones](https://fr.linkedin.com/in/mykalin-jones-584047123)
* **Speaker Bio:** Mykalin is a data scientist and founder of Astrotutors. She writes curricula for teaching children and adults python, provides individual and group lessons, and leads corporate training sessions in Python.

\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

***Talk 2:***

* **Topic:** Constraint Programming with Google OR-Tools in Python
* **Description:** You might have heard of Mathematical Programming for Optimization, using techniques like Linear Programming and Mixed Integer Programming for resource allocation, e.g., deciding how many scooters a factory should make. However, these methods falter with scheduling problems like Vehicle Routing. Enter Constraint Programming, leveraging search algorithms to handle multi-dimensional constraints, like vehicle allocation plus weather. Google's OR team used it to revolutionize global shipping. Use OR-Tools in Python to tackle your own complex problems and become a shipping magnate or similar!
* **Speaker:** [John Curry](https://ie.linkedin.com/in/john-curry-b4750015)
* **Speaker Bio:** John is CEO of [www.lastmile-ai.com](http://www.lastmile-ai.com/) , a consultancy that does mathematical optimisation, full-stack data-intensive applications and a bunch of other stuff, mostly with Python."
302017918,PAST,Python Ireland Summer drinks,https://www.meetup.com/pythonireland/events/302017918,2024-07-10T18:30+01:00,2024-07-10T20:30+01:00,41,PHYSICAL,The Boar Head,Dublin,"149 Capel St, North City, Dublin",,53.34737,-6.268536,Nicolas Laurance,,,,,,,,,,"Join us for a relaxed evening of drinks with the community!

Whether you're new to the area or a long-time local, come unwind and connect with like-minded individuals over drinks. This meetup promises casual conversations, new connections, and a chance to unwind after a busy day. Don't miss out on this opportunity to meet new friends and enjoy a laid-back atmosphere together.

See you there!"
302645882,PAST,Python Ireland August 2024 Meetup,https://www.meetup.com/pythonireland/events/302645882,2024-08-07T18:30+01:00,2024-08-07T20:30+01:00,33,PHYSICAL,XtremePush,Dublin,"2nd Floor, 34-37 Clarendon St",meetup1,53.341217,-6.262337,Nicolas Laurance,,,,,Irish,Language & Culture,Python,,,"**Taking the ‘-Deoir’ out of ‘Taighdeoir’**: Creating a Substring Search Tool for the Irish Language in Python

Deoir; tear
-oir; suffix, ‘-er’
Taighdeoir; researcher

The Irish language has a number of comprehensive and up-to-date online learning tools, databases, and dictionaries. However, there was no way for Irish learners or users to search for specific substrings, despite their importance in Irish to denote number (singular or plural), gender, case, and noun declension (how a noun is conjugated or pluralised).

This talk will discuss the process of creating an application in Python to remedy this problem, and will present our solution, **Míreadóir**, a search tool for Irish-language substrings. It is hoped that this tool will benefit language teachers and learners, and every-day Irish users. With substrings also encompassing suffixes, it is also possible that this tool could act as a rhyming dictionary or support in creative writing.

The talk will consider the collaboration between an Irish-language translator and scholar, and a data scientist and Irish-language learner; the implications of machine learning on language learning and translation; and offer a beginner-friendly discussion on web scraping, string processing, and creating a bilingual front-end for a data science project.

**Mykalin Jones** is a data scientist, curriculum writer, instructor, and passionate learner of the Irish language.
**Ellen Corbett** is a PhD researcher, translator, and frequent user of Irish dictionaries.

Big thanks to our sponsor for this edition, [XtremePush](https://www.xtremepush.com/)"
303274637,PAST,Python Ireland September 2024 Meetup,https://www.meetup.com/pythonireland/events/303274637,2024-09-11T19:00+01:00,2024-09-11T21:00+01:00,29,PHYSICAL,Expleo,Dublin,"Expleo, 30 N Wall Quay, North Wall, Dublin 1, D01 R8H7",meetup1,53.347816,-6.241627,Nicolas Laurance,,,,,Irish,Language & Culture,Python,,,"**Irish ISVO Structure and Uniﬁcation**: Parsing Irish (and other Celtic languages) in Python and Mojo

Irish is usually classified as an VSO language but it is more appropriate to describe it as V{fin}SO/Aux{fin}SV{vn}O, which would be ISVO in more recent X′-theory. This note presents a grammar fragment for Irish in a unification grammar.

Petr Homola: R&D Artificial Intelligence

Big thanks to our sponsor for this edition, [Expleo](https://expleo.com/global/en/)"
303702805,PAST,Python Ireland October 2024 Meetup,https://www.meetup.com/pythonireland/events/303702805,2024-10-09T18:30+01:00,2024-10-09T20:30+01:00,105,PHYSICAL,Susquehanna International Group (SIG),Dublin,"Dublin International Centre, Memorial Road, IFSC",,53.349144,-6.251137,Nicolas Laurance,,,,,Big Data,Open Source Python,Python,Computer Programming,,"=============================
**Beginning Software Developer Journey**: Challenges of starting into programming
**Author:** Monika Mak
[Currently studying Full Satck Software Development course via Code Institute]

=============================

**Python and Data:** An introduction into some commonly used parts of Python. (suitable for beginners), An introduction into a niche area of Python or a niche library/technology., A detailed look at a niche area of Python., An insight into the Python ecosystem. (suitable for everyone), An insight into our community. (suitable for everyone)

**Author:** James McNeill
[Theoretical physics background, worked in a engineering management, product, consulting among other things. Now in Susquehanna. Big fan of data tooling in python ecosystem. Involved in a few open source data projects.]

==========================
Big thanks to our sponsor for this edition, [Susquehanna](https://sig.com/)"
304146983,PAST,Pycon Ireland 2024 Volunteers briefing,https://www.meetup.com/pythonireland/events/304146983,2024-11-13T18:30Z,2024-11-13T19:30Z,30,PHYSICAL,,,,,,,Nicolas Laurance,,,,,Linux,Python,Open Source,Software Development,,"This online meeting is to talk about the roles we need fulfilled to run Pycon Ireland. In short we need help registering the delegates at the front door, checking people are wearing their badge to enter conference zone, session chairs to introduce and assist the speakers...

please check https://python.ie/pycon-2024/ to know more about the event.

Pycon Ireland, being a community event require all delegates, organisers, speakers and volunteers to have a valid ticket, please follow the link above to get yours.

To join the video meeting, click this link: https://meet.google.com/cdj-jypt-qwb"
303977978,PAST,"PyCon 2024, Annual Flagship Event.",https://www.meetup.com/pythonireland/events/303977978,2024-11-16T08:30Z,2024-11-17T16:30Z,106,PHYSICAL,Raddison Blu Royal Hotel,Dublin,"Golden Ln, Dublin, D08 VRR7",meetup1,53.341038,-6.268342,Nicolas Laurance,,,,,Big Data,Open Source Python,Python,Computer Programming,Software Development,"Collect your tickets and reserve a spot before they fill out!!!

🎉 We are thrilled to announce **PyCon Ireland 2024**, taking place in the vibrant city of **Dublin** on **November 16th and 17th**! 🗓️ We warmly invite both newcomers to the Python community and seasoned veterans to join us for this exciting event. 🐍💻

**PyCon Ireland 2024** will feature a dynamic, **multi-track conference on Saturday**, followed by an engaging day of hands-on **workshops on Sunday**. Your conference ticket grants access to all activities (see T&Cs for details) and includes breakfast and lunch on Saturday. Join us on Saturday evening for a fun and relaxed entertainment night, perfect for networking and unwinding. 🎤🍽️

Our conference will showcase a diverse range of talks and workshops tailored to various skill levels, from beginners to experts, and spanning multiple fields. Topics will include everything from scripting and machine learning to web development and cloud deployments. 🌐🤖

We look forward to welcoming you to **[PyCon Ireland](https://python.ie/)**, known for its warm and friendly atmosphere. Please be mindful to adhere to our code of conduct to ensure a positive experience for all attendees. 🌟🤝

Get your tickets fast before they are exhausted, limited entries.
https://python.ie/pycon-2024/

The schedule for the talks https://python.ie/pycon-2024/schedule/

See your there."
304861062,PAST,🎄Have Yourself a Quizzy Little Christmas - Techie Charity Quiz 2024,https://www.meetup.com/pythonireland/events/304861062,2024-12-03T18:30Z,2024-12-03T21:30Z,1,PHYSICAL,Workday,Dublin,"Kings Building, May Ln, Arran Quay, Dublin 7",meetup1,53.34775,-6.276831,Jitesh Nair,,,,,Charity,Fundraising,Social,Software Development,Technology,"## Details

PyLadies Dublin are delighted to be community partner with this year's Irish Geek's Techie Table Quiz. It's kindly hosted by Workday again who are also providing catering and matching the funds donated by the community to the **Dublin Simon Community**.
\-\-\-
🎟️ This event is **free** but **you need to register** on ti.to:

* **[https://ti.to/irishgeeks/techie-quiz-2024](https://ti.to/irishgeeks/techie-quiz-2024)**

This is because Workday security will require to have your names, and your tags will be ready at reception on the night of the event.
💖 We've chosen to fundraise for

* [Dublin Simon Community](https://www.dubsimon.ie/)

All funds raised here will go directly to this great cause.
💶 We hope that you, your friends and colleagues can help us by donating whatever you can. Simply click the Donate button. All donations are processed securely.
💬 You can also share our page in your social networks. This is a great way to show your support.
Thank you!
**Vicky, Declan, Mick, Colette, Carolina & Niall**
\-\-\-
**BIG THANKS**
Our Supporters:
\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

* **Workday:** hosting & food
* **Community Partners:** Check [the registration page](https://ti.to/irishgeeks/techie-quiz-2024) for the list of tech community groups partnering together for this end of year event.

**Schedule** (\*subject to change)
\-\-\-\-\-\-\-\-\-\-\-\-\-
18:30 People arriving, settling down, have some food, form teams
19:00 Welcome folks, run down of rules and highlight our fundraiser
19:05 Round 1
19:25 Round 2
19:45 Round 3
20:05 Round 4
20:40 Announce Winners
21:00 Event ends; option to go to somewhere nearby for more networking
**FAQ**
**Q. What kind of questions will be asked?**
This is not a typical table/pub quiz, our popular culture questions will revolve a lot around tech and nerdy happenings from past to present. From silly inventions to weather phenomens, entertainment to industry news. We will avoid any coding questions.
**Q. I'm not on a team, can I still come along?**
Yes; we will help you find a group on the night.
**Q. How many people per team?**
Up to 5 persons per team.
**Q. How much is it to participate?**
It's FREE! 🙌
**Q. How can I get involved?**
***🌈 Community Organisers***
Drop us an email at irishgeeks@eventgeek.ie, send along your

* Group Name
* Group Logo
* Group URL

We will add it to the banner and event page. And share with your network and get them to join us. Also, it's a chance to give yourself a month off from organising your event. Come along, kick back, enjoy and all for a good cause.
Our info pack: [https://github.com/irishgeeks/quiz-2024-infopack](https://github.com/irishgeeks/quiz-2024-infopack)
***✋ Individual***
We are also happy to have volunteers, if you like to help with

* Social media (we'll figure out a #-tag)
* Take pics

**Q. Will you be collecting cash?**
We rather folks donate via our idonate fundraising page. ❤️

* [https://www.idonate.ie/fundraiser/irishgeeks-quiz-2024](https://www.idonate.ie/fundraiser/irishgeeks-quiz-2024)

Follow Pyladies for more such events
https://www.meetup.com/pyladiesdublin/?eventOrigin=event_home_page"
